id,idioma,label,comentarios
335,es,1,"Se ve a donde le habrieron para trabajar, la pantalla se ve que se esta despegando un poco, en realidad no vale la pena. Es mejor conprar uno de Facebook y solo asegurarte que este bien."
347,es,0,"Hola, más que una opinión, es una pregunta, como activo la tarjeta Sim, no trae manera de meterla, esto me está generando un problema"
315,es,0,"Lo pedí en condición excelente, pero al momento de verlo en la mano se ve fácilmente los rayones y raspones, viene con un cable y cargador genérico pero nunca pensé que fuera de 5W y puerto USB en vez de Tipo C"
19,es,1,"Físicamente impecable, como nuevo, ya le cargue mi cuenta y funciona perfectamente, la batería dura más de 48 horas, pantalla funcionando correctamente así como los botones, no diría que es un teléfono renovado. La relación calidad-precio fantástica, aún falta colocar la tarjeta sim. Tengo aún dos meses para seguir probando el iPhone pero hasta hoy estoy satisfecho."
297,es,1,"Excelente equipo, nuevo totalmente
Ampliamente recomendado 100%"
207,es,0,UGREEN Funda para iPhone 15 Pro MAX lo compre y sigue muy bien claro clarito no se amarillenta como otros que compre de barata funciona bien la carga inalámbrica este si no se calienta como otras marcas que he probado si lo recomiendo y volveré a comprar esta marca de micas y de accesorios
388,es,1,"Excelente, equipo con estética 10/10, batería al 94% y jalando muy bien. Hasta trajo mica de cristal ya instalada. Recomendado."
172,es,0,Básica pero sin duda la mejor case
40,es,1,Buen producto
132,es,0,"Malísima calidad, no sé por qué tiene tantas buenas reviews"
254,es,1,"Desde que lo compré hasta hoy sigue funcionando perfectamente.
Excelente producto.
Estoy contenta con mi producto"
122,es,1,"Viene con guía para ponerla, está súper sencillo y fácil de instalar, recomendado"
61,es,1,Buena calidad y excelente precio
309,es,0,"Tengo menos de dos semanas con el teléfono y ya no sirve la pantalla. No enciende. Además de el teléfono llegó con muchos raspones en el Marco., Ya he comprado productos renovados, pero hasta ahora no había tenido ningún problema, pero este último terrible, no lo recomiendo, lo voy a devolver"
184,es,0,Si se llega a poner amarillo después de unos meses
401,en,0,"Typically, I struggle with putting these covers on without air bubbles. The simple directions and applicators make it easy and foolproof. No bubbles and I’m very pleased with the quality."
325,es,1,"Llego en tiempo, en buen estado. ME siento contento y aliviado :)"
367,es,0,Hola la cámara frontal no enfoca nada todo lo demás si funciona pero la cámara frontal no sirve necesito ayuda por favor
30,es,1,"El equipo lo compré en calidad “bueno” y me llegó un equipo que calificaría como 9.5 de 10, la pantalla y la parte trasera del equipo están excelentes, solo un pequeño muy leve raspón en la esquina superior derecha que muestro en las fotos, sin duda es una excelente compra, lo recomiendo ampliamente."
81,es,1,"Excelente producto, viene con todo para aplicar con 3 micas que fue lo que más me gustó, pensé que solo venía una"
52,es,0,Queda bien con el iPhone 15.
112,es,1,Características
143,es,1,"Está muy bonita la funda, se tiende de muy buen material, se siente premium, mejores que las de Apple"
275,es,1,"Venía muy bien envuelto, estéticamente se ve bastante bien, ligeros rayones en lo cromado la pantalla perfecta, la cuestión de la batería si es de suerte la verdad a mí me tocó en 84% es aceptable creo yo... De todo lo demás estoy muy contenta con mi compra."
233,es,1,"hay más bonitos, más económicos pero este llega rápido y es funcional :)"
214,es,1,"Es muy buena funda, me gustó mucho, se adapta muy bien al iPhone, se hizo amarilla como a los 4 mese de haberla comprado, así que si, eso de que no se hace amarilla es marketing."
155,es,1,"Considero que es un buen producto, de calidad y estético, solo queda ver si con el tiempo no se hace amarilla"
196,es,1,"Excelentes fundas, de muy buena calidad y precio, muy bien empaquetadas, recomendables. No esperes algo fuera de lo normal, simplemente cumplen como debe de ser, estilos sencillos, económicos, le quedan perfecto al modelo."
378,es,0,La batería está en un 80% siendo que es un iPhone 14Pro Max de lo demas a primera vista está bien .. lo tuve que devolver porque no me convenció. Y después de 15 días no he recibido mi reembolso 😒
286,es,0,"Vino al 90% la pila sin detalles de nada, resistente al agua. SÚPER."
359,es,0,Solo tiene unos detallistas estéticos que apenas y se notan pero fuera de eso parece nuevo
163,es,0,"Tengo unos meses con ella y aún no se pone amarilla, es de muy buena calidad y ha promete todo muy bien mi iPhone, la recomiendo mucho y volvería a comprar!!"
224,es,1,"Excelente compra, la funda es muy buena, buena construcción, recomendada su compra!"
244,es,0,"Muy buena compra, el quipo llegó muy bien empaquetado y asegurado, con accesorios y mica protectora…"
389,es,1,"Llego en buenas condiciones, producto original y llego antes de lo esperado."
82,es,1,"Por el precio me parece una gran compra, fácil de instalar y al parecer muy resistente. Ya veremos con el tiempo."
316,es,0,Es prácticamente nuevo
73,es,0,Muy fácil de poner y trae sus paños limpiadores
298,es,1,"Sin ningún detalle estético, solo con el porcentaje de la batería al 88% que igual es buena duración."
336,es,0,Llego en excelente estado sin detalle alguno
368,es,0,Tiene por los bordes unos daños esteticos pero el telefono funciona bien
20,es,0,"Estética casi perfecta un 9/10
Muy buenas cámaras y zoom
Pero no tiene ranura para SIM
Y la ESIM que le intentaba registrar no me lo permitió, tuve que solicitar devolución."
83,es,0,"Cumple con su cometido, muy bien para proteger tu iPhone."
41,es,1,Trae todo lo necesario para colocarlo. Lo que lo hace fácil. El vidriero casi no se siente que lo tienes puesto. Si lo pones bien no deja marcas. Buen precio por 3 vidrios
255,es,1,"El iPhone llego muy bien, 93% de batería, con unos detalles en las esquinas, se nota un poco raspado pero de todo lo demás está súper bien, recomendado"
265,es,0,Me enviaron la factura y todo llego bien. Gracias
84,es,1,"Siempre compro micas JETech por su calidad y su fácil instalación, ahora vienen con una guía para que queden perfectas. Consideren que aunque el iPhone 15 y 15 pro tienen indicado el mismo tamaño de pantalla (6.1”), no son iguales y no se ajustan con las fundas correctamente."
173,es,1,"Relacion calidad precio, es muy buena funda se siente de un gran material, bastante transparente. El iman es muy bueno del Mag Safe"
97,es,0,"Hoy se cumplen 2 meses exactamente desde compre este producto; venian 3 protectores y hoy ya no tengo ninguno. En mi caso, la herramienta si quedo bien en mi iPhone 15 pro (tienes que usar la herramienta sin case), y fue un poco dificil de instalar mas que nada por el hecho de tratar que no entren particulas ni queden burbujas, pero creo eso en general conlleva mucha atencion para dejar una instalacion buena.
Vi que mucha gente decia que no pegaban bien las orillas o quedaban burbujas, pero vuelvo a lo mismo, creo que eso es mas dependiente de como lo instalan, a el producto en si.
Lo malo de este es la resistencia: 2 meses y ya use los 3 protectores, se rompen facilmente al uso cotidiando. El 1ero un dia lo saque de mi bolsillo y estaba astillado, el 2do lo mismo, y el 3ero si se me cayo el cel y se rompio (aunque cumplio su funcion y solo se estrello el protector y no la pantalla).
Por 200 pesos, tampoco creo que uno se pueda poner tan exigente."
53,es,1,Muy buenas micas
113,es,0,"Cubre con la descripción, excelente producto"
85,es,0,"Tiene un aparato que te ayuda a alinear la mica, y queda bien sin estar batallando. Esta mica también le queda al iP13"
123,es,1,Muy buen protector son 3 en un paquete
156,es,1,"Me sirvió muy bien
Le queda perfecto"
348,es,0,"Recomiendo que tengan paciencia, el celular llego después porque el día de mi entrega me entregaron una batería en lugar del celular, la gente de amazon se hizo cargo del imprevisto, por lo cual lo tuve que volver a comprar y el precio subió un poco.
Ayer recibí el celular y considero fue buena compra, el estado de la batería es del 95% en cuanto a la estética le doy un 8.5, compre reacondicionado aceptable así que esperaba lo que llego, una funda y todo listo."
63,es,1,Muy buena calidad el producto
86,es,1,Queda perfecto el el iPhone y muy fácil de instalar
133,es,1,Igual que la que venden en apple pero a un excelente precio y la colocación super fácil
360,es,0,"Se recibió en un tiempo muy rápido el teléfono, dos días antes de la fecha estimada, sin embargo me parece grosero que se pretenda vender un artículo en estado deteriorado al precio de 15 mil pesos mexicanos, alrededor de 800 dolares al día de hoy. Las 3 lentes de las cámaras traseras están visiblemente dañadas. Voy a solicitar la devolución del artículo que era un regalo."
402,en,0,"I've been using this brand of screen protectors for years now on my iPhones, iPads & even android devices & they haven't let me down yet as they protected my devices from many instances of near to full drop, scrapes & even being closed in a trunk that damaged the screen protector but not the phone screens, which is great bc screens aren't cheap but these protectors are easily affordable to replace but super effective at doing there job, so here's to hoping they continues to be effective savors going forward.

As for what's included I'm happy to have gotten the easy to install aligner to get the protector on super easy, but beyond the included sticky tape to glop up any debris & bubble remover card that deals with any big bubbles you might have, but the included microfiber cloth & wipes suck bad & id honestly say to avoid them at all cost & just use a clean soft shirt or clean old rag with some alcohol that doesn't streak or leave dust/fibers on what your cleaning to get your device ready for the protector, bubbles don't seem to be an issue with these case's as long as you get it really clean but even if you mess up you have a second protector included to try again or replace the current one with if anything happens."
11,es,1,"Excelente, llego la caja un poquito manchada, todo en orden, el color negro es muy bonito, útil y muy potente, me llegó un día antes de la fecha de entrega."
87,es,1,Fácil de colocar y de buena calidad
256,es,0,"Funciona al 100 y trae buena estética, solo la batería llego al 83% de ahí en fuera todo bien"
84,es,1,"Siempre compro micas JETech por su calidad y su fácil instalación, ahora vienen con una guía para que queden perfectas. Consideren que aunque el iPhone 15 y 15 pro tienen indicado el mismo tamaño de pantalla (6.1”), no son iguales y no se ajustan con las fundas correctamente."
326,es,0,"Batería al 100% sin daños cosméticos literalmente está nuevo, lo recomiendo mucho llego antes de la fecha acordada."
144,en,0,Perfecto
215,es,1,Se ajusta perfecto y después de algunos meses se sigue viendo bien
88,es,0,"La resistencia del cristal, el grosor y el tamaño es excelente para proteger la pantalla de tu iPhone 15 pro.

Tengo un PERO para este kit, el kit en general es muy bueno y completo (calidad precio) pero el marco guía que ponen no te da esa seguridad de ponerlo bien ya que tiene unos picos como guía y no es el marco completo, tiene su chiste para ponerlo por que si lo pones de arriba hacia la parte de abajo te quedará algo chueco, no es para espantarse pero si se nota, si quieres una buena instalación tienes que hacerlo de uno de los lados a otro, me di cuenta haciendo varios intentos con uno de los cristales antes de desperdiciar otro de los 3 que te envían.

Quitando eso de la instalación, el kit es muy bueno y de muy buena calidad
Por eso le doy 4 estrellas

Recomendable !!!"
